"","votereg","age","female","nohighschool","collegeorhigher","nonwhite","married","employed","republican","democrat","independent","partisanship","impeach"
"16556",1,29,0,0,1,0,1,1,0,1,0,"Democrat",1
"16557",1,60,1,0,1,1,1,0,0,0,1,"Independent",0
"16558",1,45,1,0,0,0,1,1,0,0,1,"Independent",0
"16560",1,46,1,0,0,1,1,0,1,0,0,"Republican",0
"16561",1,72,0,1,0,0,1,0,1,0,0,"Republican",1
"16562",1,75,0,0,1,1,1,0,0,1,0,"Democrat",1
"16563",1,29,0,0,1,0,0,1,0,1,0,"Democrat",1
"16564",1,26,1,0,1,0,0,0,0,1,0,"Democrat",1
"16565",1,60,1,0,0,0,1,0,0,0,1,"Independent",1
"16567",1,73,0,0,0,0,0,0,1,0,0,"Republican",0
"16568",1,93,1,0,1,1,0,0,1,0,0,"Republican",0
"16569",1,56,1,0,0,0,1,1,1,0,0,"Republican",NA
"16570",1,71,0,0,0,0,1,1,1,0,0,"Republican",0
"16571",0,56,1,1,0,0,1,0,0,0,1,"Independent",0
"16572",1,56,1,1,0,0,0,0,1,0,0,"Republican",0
"16573",1,65,0,0,0,0,0,0,1,0,0,"Republican",0
"16574",1,49,1,0,0,0,1,0,0,0,1,"Independent",0
"16575",1,58,0,0,0,0,0,0,0,1,0,"Democrat",1
"16576",1,28,1,0,1,1,0,1,0,1,0,"Democrat",1
"16577",1,58,1,0,1,1,1,1,0,1,0,"Democrat",1
"16579",1,59,1,1,0,0,0,1,0,1,0,"Democrat",1
"16580",1,71,0,0,1,1,1,0,0,0,1,"Independent",0
"16581",1,49,0,1,0,0,0,0,0,1,0,"Democrat",1
"16582",1,53,0,0,0,0,0,1,1,0,0,"Republican",0
"16583",1,58,1,0,0,0,0,0,1,0,0,"Republican",1
"16584",1,31,1,0,1,1,1,1,0,0,1,"Independent",0
"16585",0,58,1,0,0,0,1,1,0,0,1,"Independent",0
"16586",0,41,0,0,0,0,1,0,1,0,0,"Republican",0
"16587",1,67,1,1,0,0,1,0,1,0,0,"Republican",0
"16588",1,29,1,0,1,0,1,1,0,1,0,"Democrat",0
"16589",1,62,1,0,1,1,0,1,0,1,0,"Democrat",1
"16590",1,62,0,0,0,0,1,0,0,1,0,"Democrat",1
"16591",1,22,1,0,1,1,0,1,0,1,0,"Democrat",1
"16592",0,28,0,0,1,0,0,1,0,0,1,"Independent",1
"16593",1,57,0,0,0,0,0,1,0,1,0,"Democrat",1
"16594",1,84,1,0,0,0,0,0,1,0,0,"Republican",0
"16595",1,70,0,0,0,0,1,0,0,0,1,"Independent",1
"16596",1,33,0,0,1,0,1,NA,0,1,0,"Democrat",0
"16597",1,77,1,0,0,0,1,0,1,0,0,"Republican",0
"16598",1,26,0,0,1,0,0,1,0,0,1,"Independent",1
"16599",1,57,1,0,1,1,0,0,0,1,0,"Democrat",1
"16600",1,56,1,1,0,0,0,0,0,1,0,"Democrat",1
"16601",1,37,1,0,0,0,1,1,1,0,0,"Republican",1
"16602",1,51,1,0,0,0,1,1,1,0,0,"Republican",0
"16603",0,53,1,0,1,1,1,0,0,1,0,"Democrat",0
"16604",1,92,0,0,0,0,0,0,1,0,0,"Republican",0
"16605",1,25,0,0,1,0,0,1,1,0,0,"Republican",0
"16606",1,57,1,0,0,0,0,1,0,0,1,"Independent",1
"16607",1,29,1,0,1,0,1,1,0,1,0,"Democrat",1
"16608",0,24,1,0,1,1,1,1,1,0,0,"Republican",0
"16609",1,60,0,0,0,0,0,0,0,0,1,"Independent",0
"16610",1,64,1,0,0,0,0,0,1,0,0,"Republican",0
"16611",1,60,0,0,0,0,1,0,1,0,0,"Republican",0
"16612",1,48,1,0,1,1,0,1,0,0,1,"Independent",0
"16614",0,54,1,1,0,0,0,1,1,0,0,"Republican",0
"16615",1,72,0,1,0,0,1,1,1,0,0,"Republican",0
"16617",1,41,0,0,0,1,0,1,1,0,0,"Republican",0
"16618",1,29,0,0,1,0,1,1,1,0,0,"Republican",0
"16619",1,60,0,0,1,1,1,1,0,1,0,"Democrat",0
"16620",1,30,0,0,1,0,0,1,0,1,0,"Democrat",1
"16621",1,67,0,0,1,1,0,0,0,1,0,"Democrat",1
"16623",1,60,1,0,0,0,0,0,1,0,0,"Republican",0
"16624",1,42,1,0,0,0,0,0,0,1,0,"Democrat",1
"16625",1,54,0,0,1,1,1,1,1,0,0,"Republican",1
"16626",0,59,1,0,1,1,0,0,0,0,1,"Independent",1
"16627",1,29,0,0,1,0,0,1,0,1,0,"Democrat",1
"16628",1,55,1,0,0,0,1,0,1,0,0,"Republican",0
"16629",1,75,1,0,1,1,0,0,0,1,0,"Democrat",1
"16630",1,55,1,0,1,1,1,0,0,1,0,"Democrat",1
"16631",1,49,0,1,0,0,0,0,0,1,0,"Democrat",0
"16632",1,79,0,0,0,0,1,0,1,0,0,"Republican",0
"16633",1,66,1,0,1,1,1,0,0,0,1,"Independent",1
"16634",1,53,1,0,1,1,1,1,0,1,0,"Democrat",1
"16635",1,63,1,0,0,0,1,0,0,0,1,"Independent",0
"16636",1,70,1,0,1,1,1,0,0,0,1,"Independent",0
"16637",1,27,1,0,1,0,1,1,0,1,0,"Democrat",0
"16638",1,22,1,0,1,1,0,1,0,1,0,"Democrat",1
"16639",1,66,0,1,0,0,1,0,1,0,0,"Republican",0
"16640",1,56,0,0,1,1,0,1,0,1,0,"Democrat",1
"16642",1,22,0,0,1,1,0,0,0,0,1,"Independent",0
"16643",1,45,0,0,0,0,0,0,1,0,0,"Republican",0
"16644",0,72,0,0,0,0,0,0,1,0,0,"Republican",0
"16645",1,55,1,0,0,0,1,1,1,0,0,"Republican",0
"16646",1,61,0,0,0,0,0,0,0,0,1,"Independent",1
"16647",1,67,1,1,0,0,1,0,1,0,0,"Republican",0
"16648",1,79,1,0,0,0,0,0,1,0,0,"Republican",0
"16649",1,50,0,0,1,1,0,1,1,0,0,"Republican",0
"16650",1,83,1,0,0,0,0,0,0,1,0,"Democrat",1
"16651",1,24,0,0,1,0,0,1,0,0,1,"Independent",1
"16652",1,63,1,0,0,0,1,1,0,0,1,"Independent",0
"16653",1,29,1,0,1,0,0,1,1,0,0,"Republican",0
"16655",1,89,0,0,0,0,1,0,0,1,0,"Democrat",1
"16656",1,28,0,0,1,0,0,1,0,1,0,"Democrat",1
"16657",1,77,1,0,0,0,0,0,1,0,0,"Republican",0
"16658",1,80,1,1,0,0,0,0,0,1,0,"Democrat",1
"16659",1,78,0,0,1,1,0,0,0,1,0,"Democrat",0
"16660",1,81,0,0,1,1,1,0,1,0,0,"Republican",0
"16661",0,48,0,0,0,0,1,1,0,0,1,"Independent",0
"16662",1,70,1,0,1,1,0,0,0,1,0,"Democrat",1
"16663",1,28,1,0,1,1,0,1,0,1,0,"Democrat",1
"16664",1,61,1,0,0,0,1,1,1,0,0,"Republican",0
"16665",1,33,1,0,0,0,1,0,0,1,0,"Democrat",1
"16666",1,56,0,0,0,0,1,1,0,1,0,"Democrat",1
"16667",1,60,0,1,0,0,1,0,1,0,0,"Republican",0
"16668",1,29,0,0,1,0,1,1,0,1,0,"Democrat",1
"16669",1,67,0,0,0,0,1,1,1,0,0,"Republican",0
"16670",1,33,0,0,1,1,0,1,0,0,1,"Independent",1
"16671",1,57,1,0,0,0,1,0,1,0,0,"Republican",0
"16672",1,26,1,0,1,0,0,1,1,0,0,"Republican",0
"16673",1,73,0,1,0,0,1,0,1,0,0,"Republican",0
"16674",1,34,1,0,0,0,1,1,1,0,0,"Republican",1
"16675",1,25,0,0,1,0,1,1,1,0,0,"Republican",NA
"16676",1,28,1,0,1,0,0,1,0,1,0,"Democrat",1
"16677",1,69,0,0,0,0,1,1,1,0,0,"Republican",0
"16678",1,22,1,0,1,0,0,1,0,1,0,"Democrat",1
"16679",1,28,1,0,1,0,0,0,0,1,0,"Democrat",1
"16680",1,29,1,0,1,0,1,0,1,0,0,"Republican",0
"16683",1,66,1,1,0,0,0,0,0,1,0,"Democrat",1
"16684",0,30,1,0,0,0,1,1,1,0,0,"Republican",0
"16685",1,75,1,0,0,0,0,1,0,1,0,"Democrat",1
"16686",1,45,1,0,0,0,0,0,1,0,0,"Republican",0
"16687",1,70,1,1,0,0,1,0,0,0,1,"Independent",0
"16688",1,86,1,0,1,1,0,0,0,1,0,"Democrat",1
"16690",1,65,1,0,0,0,0,0,0,1,0,"Democrat",1
"16691",1,28,1,0,1,0,1,1,1,0,0,"Republican",1
"16692",1,29,0,0,1,0,0,1,0,0,1,"Independent",0
"16693",1,27,0,0,1,0,0,1,0,1,0,"Democrat",1
"16694",0,62,0,0,0,0,0,1,0,0,1,"Independent",0
"16695",1,76,1,0,0,0,0,0,0,1,0,"Democrat",1
"16696",0,29,1,0,1,1,0,1,0,0,1,"Independent",0
"16697",0,60,1,1,0,0,0,0,1,0,0,"Republican",0
"16698",1,58,0,0,0,0,1,1,1,0,0,"Republican",0
"16699",1,42,1,0,1,1,1,1,0,1,0,"Democrat",1
"16701",1,29,1,0,1,0,1,1,0,1,0,"Democrat",0
"16702",1,46,0,0,0,0,0,0,0,1,0,"Democrat",1
"16703",1,26,1,0,1,0,0,1,0,1,0,"Democrat",1
"16704",1,74,0,0,0,0,1,0,0,0,1,"Independent",0
"16705",1,28,0,0,1,0,1,1,0,0,1,"Independent",1
"16706",1,53,1,1,0,0,0,0,0,0,1,"Independent",0
"16707",1,59,1,0,0,0,1,1,0,1,0,"Democrat",1
"16708",1,64,1,0,0,0,0,0,1,0,0,"Republican",0
"16709",1,37,1,0,0,0,1,0,1,0,0,"Republican",0
"16710",1,29,0,0,1,0,1,1,1,0,0,"Republican",1
"16711",1,73,1,1,0,0,1,0,1,0,0,"Republican",0
"16712",1,57,1,0,1,1,0,0,0,0,1,"Independent",1
"16713",0,49,1,1,0,0,0,0,0,1,0,"Democrat",1
"16714",1,27,1,0,1,0,1,1,1,0,0,"Republican",0
"16715",1,25,0,0,1,0,1,1,1,0,0,"Republican",1
"16717",0,61,1,0,1,1,0,0,0,0,1,"Independent",0
"16718",1,45,1,0,1,1,0,0,0,1,0,"Democrat",1
"16719",1,26,1,0,1,0,0,1,0,1,0,"Democrat",1
"16720",1,55,1,0,1,1,0,1,0,1,0,"Democrat",1
"16721",1,26,1,0,1,1,0,1,0,1,0,"Democrat",1
"16722",1,74,0,0,1,1,1,0,1,0,0,"Republican",0
"16723",1,23,0,0,1,1,0,1,0,0,1,"Independent",1
"16724",1,70,0,0,1,1,1,0,0,1,0,"Democrat",1
"16725",1,29,0,0,1,0,1,1,0,1,0,"Democrat",1
"16727",1,29,1,0,1,1,0,1,0,1,0,"Democrat",1
"16728",1,48,1,0,0,0,1,1,0,1,0,"Democrat",0
"16729",1,69,0,0,0,0,1,0,1,0,0,"Republican",0
"16730",1,23,1,0,1,0,0,1,0,1,0,"Democrat",1
"16731",0,26,1,0,1,1,0,1,0,1,0,"Democrat",1
"16732",1,72,1,1,0,0,1,0,1,0,0,"Republican",0
"16733",1,59,1,0,1,1,0,0,0,0,1,"Independent",1
"16734",1,60,1,0,0,0,1,1,1,0,0,"Republican",0
"16735",1,27,1,0,1,0,0,1,0,0,1,"Independent",1
"16736",1,39,1,0,0,0,0,1,0,1,0,"Democrat",1
"16738",1,27,1,0,1,0,1,1,0,1,0,"Democrat",0
"16739",0,57,0,0,0,0,1,1,0,0,1,"Independent",0
"16740",1,28,1,0,1,0,1,1,0,1,0,"Democrat",1
"16741",1,62,1,0,0,1,0,1,0,1,0,"Democrat",1
"16742",1,61,0,0,1,1,1,0,0,1,0,"Democrat",1
"16743",0,65,0,1,0,0,0,0,0,0,1,"Independent",0
"16744",0,50,1,1,0,0,0,1,1,0,0,"Republican",0
"16745",1,59,1,1,0,0,0,0,1,0,0,"Republican",0
"16746",1,35,1,0,0,0,1,0,0,0,1,"Independent",1
"16747",1,64,1,0,1,1,1,0,0,1,0,"Democrat",1
"16748",1,29,0,0,1,0,1,1,0,1,0,"Democrat",0
"16749",1,47,1,0,0,0,1,1,1,0,0,"Republican",0
"16750",1,26,0,0,1,1,0,1,0,1,0,"Democrat",1
"16751",0,27,1,0,1,0,0,1,0,0,1,"Independent",0
"16752",1,25,0,0,1,0,1,1,1,0,0,"Republican",1
"16753",1,25,1,0,1,0,0,1,0,0,1,"Independent",1
"16754",0,21,0,0,1,0,0,0,0,0,1,"Independent",0
"16755",1,61,0,0,0,0,1,1,1,0,0,"Republican",0
"16758",1,28,1,0,1,0,0,1,0,1,0,"Democrat",1
"16759",1,24,1,0,1,0,0,0,0,1,0,"Democrat",0
"16760",1,28,1,0,1,0,0,1,0,1,0,"Democrat",0
"16761",1,83,1,0,0,0,1,0,0,1,0,"Democrat",1
"16762",1,38,1,0,1,1,0,1,0,0,1,"Independent",1
"16764",1,67,0,0,0,0,1,0,0,1,0,"Democrat",1
"16765",1,60,0,1,0,0,1,0,1,0,0,"Republican",0
"16766",1,60,0,0,0,0,0,1,0,1,0,"Democrat",0
"16767",1,46,1,0,0,0,0,1,1,0,0,"Republican",0
"16768",0,60,0,0,0,0,0,1,0,1,0,"Democrat",1
"16769",1,57,1,0,0,0,1,0,1,0,0,"Republican",0
"16770",1,61,1,0,1,1,0,1,0,1,0,"Democrat",1
"16771",0,66,0,0,0,0,0,0,0,0,1,"Independent",1
"16772",1,24,1,0,1,0,0,1,0,1,0,"Democrat",1
"16773",1,66,0,0,1,1,0,1,1,0,0,"Republican",0
"16774",1,30,0,0,1,0,0,1,0,1,0,"Democrat",1
"16775",1,51,0,0,1,1,0,1,0,0,1,"Independent",1
"16776",0,28,1,0,1,0,0,1,0,1,0,"Democrat",1
"16777",1,51,1,0,0,0,1,0,1,0,0,"Republican",0
"16778",1,67,0,1,0,0,1,1,0,1,0,"Democrat",1
"16779",1,21,1,0,1,0,0,0,1,0,0,"Republican",0
"16780",1,85,1,0,0,0,0,0,0,1,0,"Democrat",1
"16781",1,31,1,1,0,1,0,0,0,1,0,"Democrat",1
"16782",1,70,1,0,1,1,1,0,0,0,1,"Independent",0
"16783",1,63,0,0,0,0,0,0,0,0,1,"Independent",1
"16784",1,24,0,0,1,0,0,1,0,1,0,"Democrat",1
"16786",1,29,0,0,1,0,0,1,0,1,0,"Democrat",1
"16787",1,37,1,0,0,0,1,0,0,1,0,"Democrat",0
"16788",1,86,1,0,0,0,1,0,1,0,0,"Republican",0
"16790",1,62,1,1,0,1,1,1,0,1,0,"Democrat",1
"16792",1,55,1,0,0,0,1,1,1,0,0,"Republican",0
"16793",1,22,0,0,1,1,0,0,0,1,0,"Democrat",0
"16794",1,49,1,0,0,0,1,0,0,1,0,"Democrat",0
"16795",1,47,1,0,1,0,0,1,1,0,0,"Republican",1
"16796",1,52,1,0,0,0,1,1,1,0,0,"Republican",0
"16797",1,62,1,0,1,1,0,0,0,0,1,"Independent",0
"16798",1,73,0,0,0,0,1,0,1,0,0,"Republican",0
"16799",1,71,0,0,0,0,1,0,1,0,0,"Republican",0
"16800",1,49,1,0,1,1,0,1,1,0,0,"Republican",0
"16801",1,42,1,0,1,1,1,0,0,0,1,"Independent",0
"16802",1,25,1,0,1,1,0,0,0,1,0,"Democrat",1
"16803",0,19,1,0,1,1,0,0,0,1,0,"Democrat",1
"16804",0,23,1,0,1,1,0,1,0,1,0,"Democrat",1
"16805",1,29,0,0,1,0,1,1,0,1,0,"Democrat",1
"16806",1,49,1,0,1,1,0,0,1,0,0,"Republican",1
"16808",1,45,0,0,0,0,0,1,0,0,1,"Independent",1
"16809",1,29,1,0,1,0,0,1,0,0,1,"Independent",0
"16810",1,60,1,0,1,1,1,1,1,0,0,"Republican",0
"16812",1,34,1,0,0,0,1,1,1,0,0,"Republican",1
"16813",1,27,0,0,1,1,0,1,1,0,0,"Republican",0
"16814",1,28,1,0,1,0,0,1,0,1,0,"Democrat",1
"16815",1,47,0,0,0,0,0,1,0,0,1,"Independent",1
"16816",1,21,0,0,1,0,0,0,0,0,1,"Independent",0
"16817",1,71,1,0,0,0,1,0,1,0,0,"Republican",0
"16818",1,29,1,0,1,0,1,1,0,1,0,"Democrat",1
"16819",1,82,1,0,0,0,0,0,1,0,0,"Republican",0
"16820",1,51,1,0,0,0,1,1,0,1,0,"Democrat",0
"16821",1,59,1,0,1,1,1,1,0,0,1,"Independent",0
"16822",1,48,1,1,0,0,0,0,0,1,0,"Democrat",1
"16823",1,29,0,0,1,0,0,1,0,1,0,"Democrat",1
"16824",1,56,0,0,0,0,1,0,0,0,1,"Independent",0
"16825",1,21,1,0,1,1,0,0,0,1,0,"Democrat",0
"16826",1,29,1,0,1,1,1,0,0,0,1,"Independent",0
"16827",1,38,1,0,0,0,0,0,0,1,0,"Democrat",1
"16828",1,71,1,0,1,1,0,1,0,1,0,"Democrat",1
"16829",1,74,1,0,0,0,1,0,0,1,0,"Democrat",0
"16830",1,51,1,0,0,1,0,1,0,1,0,"Democrat",1
"16831",1,57,1,0,1,1,0,1,0,1,0,"Democrat",1
"16832",1,24,1,0,1,0,0,1,1,0,0,"Republican",0
"16833",1,24,1,0,1,0,1,1,1,0,0,"Republican",0
